0.6685772284 0.30405858747116454
0.7187129506 0.0025490911871237643
0.7671228206 0.0009172308923233174
0.8169382912000002 0.0005271971519427154
0.9162512798 0.0002545761346883779
1.0142977854 0.00016097830236105892
1.2161578762 8.790858295881776e-5
1.4674910118000002 5.148519158026943e-5
1.8185042725999998 3.2110437425458827e-5
2.3155741177999998 1.878666458310363e-5
3.0128948892 1.171208470296392e-5
4.0004812136 7.183830451396034e-6
5.4868826739999985 4.221882722532655e-6
7.506359850599999 2.3210272761531314e-6
10.3192538974 1.2162493643330663e-6
14.350055906400002 5.714912738596922e-7
20.0632310026 2.3494267509249767e-7
28.124442324 6.352905757012195e-8
39.59171537140001 3.9754688430093665e-9
